# The Wright-Fisher run m1_N1000: memory one (16 strategies), N = 1000, beta = 100, mu = 1e-2, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e7 generations, the second half of each sampled; the run the paper draws in Figures 4 and 5 (rows a-c) and SI Figure 2 i-p.
# Source (not deposited): DiskM1WF/Data/mw1_e4.tsv (the Cannon kit mw, sf1.f / prod1); atoms: DiskM1WF/Data/m1_atoms_512.npz (the exact eps -> 0 classification of the 16 strategies at the 512 games).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 16)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-one index 0..15: bit j = 1 means C after the outcome j = 0..3 for CC, CD, DC, DD;
#                ALLD 0, Grim 1, TFT 5, WSLS 9, ALLC 15)
#   split        1 where the ten replicates split between two basins (some atom's share has a
#                between-replicate s.d. above 0.05, measured from the per-replicate abundances), else 0
#   split_sd     that largest between-replicate s.d. (0 where split = 0)
ipt,isl,seed1,u,v,emax,pay,E,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top,split,split_sd
77,234,10002331,0.4521484375,-1.6171875,1.0,0.9871373008,0.9871373008,10,0.00656514836,0.0,0.00062727346,0.04022132188,0.00064513282,0.0,0.95194112348,10,0,1,2,1,0,2,0.9525862563,0.9532135297600001,0.9921624453600001,7,7,2.184137567958015,0.5203298877,15,0,0.0
78,237,10002361,0.765625,1.5087890625,1.63720703125,0.7778466072,0.4751058311,10,0.78600637508,0.0,0.0,0.21399362492,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.21399362492,0,0,1.9923017596538544,0.688531375,2,0,0.0
79,240,10002391,-1.595703125,-0.6005859375,1.0,-0.00427143841,-0.00427143841,10,0.00446386046,0.0,0.0012628827,0.01959769642,0.0019269736,0.97274858682,0.0,7,0,2,2,3,2,0,0.0019269736,0.97593844312,0.99234628324,3,3,1.808974773780987,0.68572630714,1,0,0.0
80,243,10002421,1.59375,-0.6396484375,1.0,0.9980659124,0.9980659124,10,0.014346479,0.00153555904,0.0,0.04557753392,0.0,0.0,0.93854042804,11,1,0,2,0,0,2,0.9400759870800001,0.93854042804,0.98411796196,7,7,2.0863310756816715,0.60669531548,15,0,0.0
81,246,10002451,-0.7490234375,1.5595703125,1.0,0.6322771681,0.6322771681,10,0.39887482824,0.04987384538,0.0,0.36859275142,0.0,0.18265857496,0.0,9,3,0,2,0,2,0,0.04987384538,0.18265857496,0.55125132638,0,1,5.0893776074062425,0.3481334649,5,0,0.0
82,249,10002481,-0.5048828125,-1.66796875,1.0,0.9825283037,0.9825283037,10,0.0046515715,0.0,0.00252206042,0.03045655286,0.0006451975,0.0,0.96172461772,7,0,4,2,1,0,2,0.96236981522,0.96489187564,0.99218117058,7,7,2.0954563001319113,0.56533423322,15,0,0.0
83,252,10002511,1.509765625,0.89453125,1.7021484375,1.455636604,0.8551760659,10,0.98375137908,0.0,0.0,0.01624862092,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01624862092,0,0,3.3161370881116423,0.36148929674,2,0,0.0
84,255,10002541,-1.73046875,0.3623046875,1.0,0.9760138988,0.9760138988,10,0.03080321724,0.00126354908,0.0,0.00127388702,0.96273007504,0.00392927162,0.0,9,2,0,2,1,2,0,0.96399362412,0.96665934666,0.00520315864,6,6,1.0782261931639698,0.96273007504,9,0,0.0
85,258,10002571,1.0380859375,-1.4462890625,1.0,0.9911938045,0.9911938045,10,0.00782376786,0.00067451092,0.0,0.03851765524,0.0,0.0,0.95298406598,11,1,0,2,0,0,2,0.9536585769,0.95298406598,0.9915017212199999,7,7,1.5742858032756704,0.77679988576,15,0,0.0
86,261,10002601,0.212890625,1.7802734375,1.49658203125,0.4495131204,0.3003598273,10,0.44181807688,0.0,0.0,0.55818192312,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.55818192312,1,1,2.7970785767141426,0.47819070094,0,0,0.0
87,264,10002631,-1.369140625,-1.1767578125,1.0,0.6825781725,0.6825781725,10,0.02135021464,0.0,0.00197128478,0.00981076166,0.67493784488,0.29192989404,0.0,6,0,3,2,3,2,0,0.67493784488,0.9688390237,0.3017406557,6,6,3.0126480095100843,0.48215573198,9,1,0.4682
88,267,10002661,1.81640625,-0.0576171875,1.37939453125,1.239897009,0.8988704688,10,0.47434873,0.0,0.0,0.50276415344,0.0,0.02288711656,0.0,12,0,0,2,0,2,0,0.0,0.02288711656,0.52565127,1,1,2.895044466298709,0.49359661848,13,0,0.0
89,270,10002691,-1.3095703125,1.2783203125,1.0,0.4740292353,0.4740292353,10,0.2613123529,0.10657163276,0.0,0.45637143846,0.0,0.17574457588,0.0,9,3,0,2,0,2,0,0.10657163276,0.17574457588,0.63211601434,1,1,4.417333460553373,0.43970343308,5,0,0.0
90,273,10002721,0.103515625,-1.83984375,1.0,0.9841766172,0.9841766172,10,0.00651723796,0.0,0.0006271668,0.0394891159,0.0006406939,0.0,0.95272578544,10,0,1,2,1,0,2,0.95336647934,0.9539936461399999,0.99221490134,7,7,2.178691835456663,0.52305949176,15,0,0.0
91,276,10002751,1.1748046875,1.435546875,1.80517578125,1.29027098,0.7147619604,10,0.98635696494,0.0,0.0,0.01364303506,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01364303506,0,0,1.9809324333577396,0.672707562,2,0,0.0
92,279,10002781,-1.84765625,-0.2666015625,1.0,-0.00389033401,-0.00389033401,10,0.0050988821,0.0,0.000633463,0.02019534368,0.00192914764,0.97214316358,0.0,8,0,1,2,3,2,0,0.00192914764,0.9747057742199999,0.99233850726,3,3,1.8237634791400616,0.68046262866,1,0,0.0
93,282,10002811,1.552734375,-1.05859375,1.0,0.9958619404,0.9958619404,10,0.00879499122,0.0008157095,0.0,0.03727721386,0.0,0.0,0.95311208542,11,1,0,2,0,0,2,0.95392779492,0.95311208542,0.9903892992800001,7,7,1.9809456212584158,0.63450301372,15,0,0.0
94,285,10002841,-0.43359375,1.8408203125,1.20361328125,0.7484371269,0.6218252478,10,0.49136375326,0.0,0.0,0.2961955448,0.0,0.21244070194,0.0,12,0,0,3,0,1,0,0.0,0.21244070194,0.50863624674,0,3,4.72537610852199,0.3062725478,13,0,0.0
95,288,10002871,-0.9306640625,-1.6611328125,1.0,0.9803299194,0.9803299194,10,0.02277165352,0.0,0.00126697214,0.01203794924,0.96266462182,0.00125880328,0.0,7,0,2,2,3,2,0,0.96266462182,0.9651903972400001,0.01329675252,6,6,2.0736729770636506,0.57850625262,15,0,0.0
96,291,10002901,1.8193359375,0.599609375,1.70947265625,1.500978077,0.8780357332,10,0.98402779402,0.0,0.0,0.01597220598,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01597220598,0,0,2.4187391434510324,0.5870778474,11,0,0.0
97,294,10002931,-1.7578125,0.7919921875,1.0,0.9771755057,0.9771755057,10,0.03182728426,0.00126382684,0.0,0.00131385992,0.96115173692,0.00444329206,0.0,9,2,0,2,1,2,0,0.96241556376,0.96559502898,0.00575715198,6,6,1.0817293013873948,0.96115173692,9,0,0.0
98,297,10002961,0.7666015625,-1.7822265625,1.0,0.9879659639,0.9879659639,10,0.0071513324,0.0,0.0,0.04061423592,0.00064151942,0.0,0.95159291226,11,0,0,2,1,0,2,0.95223443168,0.95223443168,0.99220714818,7,7,2.1836934945475233,0.52240127372,15,0,0.0
99,300,10002991,0.642578125,1.84375,1.7431640625,0.7743242329,0.4442061706,10,0.68197974718,0.0,0.0,0.31802025282,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.31802025282,0,1,2.5015042966590495,0.57990780402,2,0,0.0
100,303,10003021,-1.73046875,-0.9306640625,1.0,-0.0061205915,-0.0061205915,10,0.00446265514,0.0,0.0012618608,0.01934602252,0.0019283145,0.97300114704,0.0,7,0,2,2,3,2,0,0.0019283145,0.97619132234,0.9923471695599999,3,3,1.46035475429843,0.81146784606,1,0,0.0
101,306,10003051,1.916015625,-0.4853515625,1.21533203125,1.106007605,0.9100456307,10,0.31497934596,0.0,0.0,0.57805902844,0.0,0.1069616256,0.0,12,0,0,2,0,2,0,0.0,0.1069616256,0.68502065404,1,1,2.765608112909949,0.55834067264,13,0,0.0
102,309,10003081,-1.091796875,1.662109375,1.0,0.5925111126,0.5925111126,10,0.35861922546,0.06180821234,0.0,0.4187044946,0.0,0.1608680676,0.0,9,3,0,2,0,2,0,0.06180821234,0.1608680676,0.5795725622,1,1,4.570309640760104,0.40270935026,5,0,0.0
103,312,10003111,-0.3193359375,-1.9755859375,1.0,0.9820465634,0.9820465634,10,0.00521341816,0.0,0.00188789016,0.02987462148,0.00063806218,0.0,0.96238600802,8,0,3,2,1,0,2,0.9630240701999999,0.9649119603599999,0.9922606294999999,7,7,2.141113459173471,0.52287313392,15,0,0.0
104,315,10003141,1.5791015625,1.248046875,1.91357421875,1.547909799,0.8089102499,10,0.98782705522,0.0,0.0,0.01217294478,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01217294478,0,0,2.778229559799601,0.48947392978,2,0,0.0
105,318,10003171,-2.01953125,0.1474609375,1.0,0.9751228792,0.9751228792,10,0.03013197138,0.00126267666,0.0,0.00126995326,0.9644414668,0.0028939319,0.0,9,2,0,2,1,2,0,0.96570414346,0.9673353987,0.00416388516,6,6,1.0744348388866203,0.9644414668,9,0,0.0
106,321,10003201,1.3974609375,-1.4814453125,1.0,0.9931841989,0.9931841989,10,0.0076563867,0.00067443868,0.0,0.03753093238,0.0,0.0,0.95413824224,11,1,0,2,0,0,2,0.9548126809199999,0.95413824224,0.99166917462,7,7,1.511416591156898,0.7977947772,15,0,0.0
107,324,10003231,-0.0302734375,2.048828125,1.50927734375,1.146009015,0.7593097585,10,0.67033872624,0.0,0.0,0.22981428814,0.0,0.09984698562,0.0,12,0,0,3,0,1,0,0.0,0.09984698562,0.32966127376,0,3,3.9499872762618677,0.37207925814,13,0,0.0
108,327,10003261,-1.3701171875,-1.5400390625,1.0,0.9786459808,0.9786459808,10,0.02075352298,0.0,0.0019201302,0.01286832812,0.96319428784,0.00126373086,0.0,6,0,3,2,3,2,0,0.96319428784,0.9663781489000001,0.014132058979999999,6,6,2.017178795707314,0.60784531786,7,0,0.0
109,330,10003291,2.0625,0.2119140625,1.63720703125,1.247366034,0.7618865603,10,0.62088056682,0.0,0.0,0.37911943318,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.37911943318,0,1,2.4770946471743,0.54292429406,11,0,0.0
110,333,10003321,-1.6728515625,1.244140625,1.0,0.4471858212,0.4471858212,10,0.30930414686,0.05115528682,0.0,0.5147766963,0.0,0.12476387002,0.0,9,3,0,2,0,2,0,0.05115528682,0.12476387002,0.63954056632,1,1,3.412672120051066,0.50000251326,5,0,0.0
111,336,10003351,0.3955078125,-2.0595703125,1.0,0.9846771432,0.9846771432,10,0.00639283138,0.0,0.0006270952,0.03951132904,0.0006341367,0.0,0.95283460768,10,0,1,2,1,0,2,0.95346874438,0.95409583958,0.9923459367199999,7,7,2.180239195204401,0.52075469162,15,0,0.0
112,339,10003381,1.10546875,1.7958984375,1.95068359375,1.322070415,0.6777472364,10,0.98612642568,0.0,0.0,0.01387357432,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01387357432,0,0,1.8439102644772185,0.71165078856,2,0,0.0
113,342,10003411,-2.0400390625,-0.5810546875,1.0,-0.00629387785,-0.00629387785,10,0.00444768618,0.0,0.0012627125,0.01877116642,0.001916337,0.9736020979,0.0,7,0,2,2,3,2,0,0.001916337,0.9767811474,0.99237326432,3,3,1.8054928679624271,0.68646799322,1,0,0.0
114,345,10003441,1.9072265625,-0.955078125,1.0,0.9982375157,0.9982375157,10,0.01094265082,0.00096988754,0.0,0.04894393734,0.0,0.0,0.9391435243,11,1,0,2,0,0,2,0.9401134118400001,0.9391435243,0.98808746164,7,7,2.2375643423487883,0.51775390388,15,0,0.0
115,348,10003471,-0.765625,2.00390625,1.119140625,0.7555488192,0.6751151752,10,0.51088422152,0.0,0.0,0.29875448348,0.0,0.190361295,0.0,12,0,0,2,0,2,0,0.0,0.190361295,0.48911577848,0,1,5.267982015851588,0.295140455,13,0,0.0
116,351,10003501,-0.7939453125,-2.005859375,1.0,0.9795119086,0.9795119086,10,0.00454523668,0.0,0.00251841146,0.02914020546,0.00063728194,0.0,0.96315886446,7,0,4,2,1,0,2,0.9637961464,0.96631455786,0.9922990699199999,7,7,2.0312123962013384,0.59996485538,15,0,0.0
117,354,10003531,1.951171875,0.9482421875,1.94970703125,1.70139837,0.8726430906,10,0.97955464532,0.0,0.0,0.02044535468,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.02044535468,0,0,3.0986847853237465,0.44029609024,11,0,0.0
118,357,10003561,-2.08984375,0.6220703125,1.0,0.9743263152,0.9743263152,10,0.03012207468,0.00126211426,0.0,0.00127529904,0.962971818,0.00436869402,0.0,9,2,0,2,1,2,0,0.96423393226,0.9673405120199999,0.00564399306,6,6,1.0777239307924444,0.962971818,9,0,0.0
119,360,10003591,1.126953125,-1.880859375,1.0,0.9897806976,0.9897806976,10,0.00713620922,0.00064470392,0.0,0.03694142322,0.0,0.0,0.95527766364,11,1,0,2,0,0,2,0.95592236756,0.95527766364,0.99221908686,7,7,1.4929907986069446,0.80385231678,15,0,0.0
120,363,10003621,0.44140625,2.16015625,1.80078125,0.616593435,0.3424032958,10,0.53304279372,0.0,0.0,0.46695720628,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.46695720628,0,1,2.848789040433994,0.45733573334,2,0,0.0
121,366,10003651,-1.794921875,-1.3017578125,1.0,-0.00780122832,-0.00780122832,10,0.00383136202,0.0,0.00189302772,0.0218545463,0.00193486684,0.97048619712,0.0,6,0,3,2,3,2,0,0.00193486684,0.9743140916799999,0.99234074342,3,3,1.1438738805315842,0.93416224684,1,0,0.0
122,369,10003681,2.2138671875,-0.25390625,1.47998046875,1.302504865,0.8800824689,10,0.46211299046,0.0,0.0,0.49452070388,0.0,0.04336630566,0.0,12,0,0,2,0,2,0,0.0,0.04336630566,0.53788700954,1,1,3.05222511651812,0.48209242004,13,0,0.0
123,372,10003711,-1.46875,1.6923828125,1.0,0.5297982685,0.5297982685,10,0.30379810822,0.0762365906,0.0,0.47842201258,0.0,0.1415432886,0.0,9,3,0,2,0,2,0,0.0762365906,0.1415432886,0.61996530118,1,1,3.9448334577503203,0.46701372284,5,0,0.0
124,375,10003741,-0.060546875,-2.251953125,1.0,0.9821076311,0.9821076311,10,0.00510113652,0.0,0.00188608216,0.02967295408,0.00063275718,0.0,0.96270707006,8,0,3,2,1,0,2,0.96333982724,0.9652259094,0.99238002414,7,7,2.1461598347704784,0.51355131378,15,0,0.0
125,378,10003771,1.5732421875,1.6279296875,2.1005859375,1.624792221,0.7734947624,10,0.98520141154,0.0,0.0,0.01479858846,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01479858846,0,0,2.412773860281419,0.56691814122,2,0,0.0
126,381,10003801,-2.2724609375,-0.138671875,1.0,-0.00530208355,-0.00530208355,10,0.00507583018,0.0,0.00063380382,0.01861435734,0.00191519414,0.97376081452,0.0,8,0,1,2,3,2,0,0.00191519414,0.9763098124799999,0.99237517186,3,3,1.8177696475899552,0.68161292236,1,0,0.0
127,384,10003831,1.7783203125,-1.4404296875,1.0,0.9951189201,0.9951189201,10,0.00790227372,0.00066307168,0.0,0.03736349878,0.0,0.0,0.95407115582,11,1,0,2,0,0,2,0.9547342275,0.95407115582,0.9914346546,7,7,2.1721032516809524,0.52474419692,15,0,0.0
128,387,10003861,-0.33984375,2.2744140625,1.46728515625,0.9066432505,0.6179052835,10,0.50131532314,0.0,0.0,0.28690836048,0.0,0.21177631638,0.0,12,0,0,3,0,1,0,0.0,0.21177631638,0.49868467686,0,3,4.704803543117641,0.28687850126,13,0,0.0
129,390,10003891,-1.29296875,-1.9169921875,1.0,0.9776811054,0.9776811054,10,0.01661841884,0.0,0.0019023083,0.0135054104,0.96671414376,0.0012597187,0.0,6,0,3,2,3,2,0,0.96671414376,0.96987617076,0.014765129100000001,6,6,1.9902322951275915,0.6161833538,7,0,0.0
130,393,10003921,2.259765625,0.54296875,1.9013671875,1.597444427,0.8401556721,10,0.98288354554,0.0,0.0,0.01711645446,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01711645446,0,0,1.8593423802614528,0.714433808,11,0,0.0
131,396,10003951,-2.0439453125,1.130859375,1.0,0.3854689976,0.3854689976,10,0.30405348516,0.0269460508,0.0,0.53640479758,0.0,0.13259566646,0.0,9,3,0,2,0,2,0,0.0269460508,0.13259566646,0.66900046404,1,1,2.9962221252375807,0.52855172916,5,0,0.0
132,399,10003981,0.74609375,-2.2255859375,1.0,0.985664844,0.985664844,10,0.00700852296,0.0,0.0,0.03953228978,0.00063324036,0.0,0.9528259469,11,0,0,2,1,0,2,0.95345918726,0.95345918726,0.99235823668,7,7,2.1814722868175904,0.51930839546,15,0,0.0
133,402,10004011,0.9580078125,2.15625,2.05712890625,0.9551013716,0.4642885376,10,0.7581907651,0.0,0.0,0.2418092349,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.2418092349,0,0,2.081976649289139,0.66706382346,2,0,0.0
134,405,10004041,-2.173828125,-0.947265625,1.0,-0.00817166495,-0.00817166495,10,0.00444344942,0.0,0.00126273036,0.01910116348,0.0019170671,0.97327558964,0.0,7,0,2,2,3,2,0,0.0019170671,0.9764553871,0.9923767531200001,3,3,1.3805976119599987,0.84054740818,1,0,0.0
135,408,10004071,2.25390625,-0.7734375,1.240234375,1.119605876,0.9027373361,10,0.29262106862,0.0,0.0,0.59598492062,0.0,0.11139401076,0.0,12,0,0,2,0,2,0,0.0,0.11139401076,0.70737893138,1,1,2.7157654174458865,0.56867904172,13,0,0.0
136,411,10004101,-1.1455078125,2.103515625,1.0,0.6976283664,0.6976283664,10,0.42933454496,0.02225508638,0.0,0.40620549084,0.0,0.14220487782,0.0,9,3,0,2,0,2,0,0.02225508638,0.14220487782,0.54841036866,0,1,4.175452051678277,0.38785975544,5,0,0.0
137,414,10004131,-0.5791015625,-2.3369140625,1.0,0.979144599,0.979144599,10,0.00446080594,0.0,0.0025172756,0.0276729644,0.00063321168,0.0,0.96471574238,7,0,4,2,1,0,2,0.96534895406,0.96786622966,0.99238870678,7,7,2.0406504553358467,0.59259414072,15,0,0.0
138,417,10004161,2.015625,1.337890625,2.1767578125,1.850579233,0.8501539408,10,0.98560325678,0.0,0.0,0.01439674322,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01439674322,0,0,3.2914859375121366,0.3520692548,2,0,0.0
139,420,10004191,-2.4013671875,0.376953125,1.0,-0.00345834792,-0.00345834792,10,0.00573447836,0.00128595522,0.0,0.02282853674,0.00064107154,0.96950995814,0.0,9,2,0,2,1,2,0,0.00192702676,0.97015102968,0.9923384948799999,3,3,1.8433831816482897,0.67478826916,1,0,0.0
140,423,10004221,1.5244140625,-1.9091796875,1.0,0.9916687136,0.9916687136,10,0.00714016342,0.00064160542,0.0,0.03699308362,0.0,0.0,0.95522514754,11,1,0,2,0,0,2,0.95586675296,0.95522514754,0.99221823116,7,7,1.8841651493738345,0.66973333766,15,0,0.0
141,426,10004251,0.1669921875,2.44921875,1.80810546875,0.5081399127,0.2810344427,10,0.41440452722,0.0,0.0,0.58559547278,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.58559547278,1,1,2.86744175016529,0.46976954314,0,0,0.0
142,429,10004281,-1.7861328125,-1.701171875,1.0,0.975989028,0.975989028,10,0.01656501478,0.0,0.0019095825,0.01376746564,0.96649372544,0.00126421164,0.0,6,0,3,2,3,2,0,0.96649372544,0.96966751958,0.01503167728,6,6,2.129715669941935,0.52009584318,15,0,0.0
143,432,10004311,2.478515625,0.048828125,1.763671875,1.202141641,0.6816129794,10,0.36521195884,0.0,0.0,0.63478804116,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.63478804116,1,1,2.468268436240063,0.56862253352,15,0,0.0
144,435,10004341,-1.869140625,1.646484375,1.0,0.4686175967,0.4686175967,10,0.2934692608,0.06804451456,0.0,0.54405199102,0.0,0.09443423362,0.0,9,3,0,2,0,2,0,0.06804451456,0.09443423362,0.63848622464,1,1,3.3256395463549753,0.52478176314,5,0,0.0
145,438,10004371,0.267578125,-2.48828125,1.0,0.9826373891,0.9826373891,10,0.00633593408,0.0,0.00062715654,0.02900068954,0.00063240108,0.0,0.96340381876,10,0,1,2,1,0,2,0.96403621984,0.96466337638,0.9924045083,7,7,2.1355249774763254,0.52497584168,15,0,0.0
146,441,10004401,1.4912109375,2.025390625,2.25830078125,1.621521538,0.7180272669,10,0.98675564356,0.0,0.0,0.01324435644,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01324435644,0,0,2.003381652173672,0.66945793466,2,0,0.0
147,444,10004431,-2.4794921875,-0.48828125,1.0,-0.00794823792,-0.00794823792,10,0.00507233448,0.0,0.00063358428,0.01841575698,0.00191098334,0.97396734092,0.0,8,0,1,2,3,2,0,0.00191098334,0.97651190854,0.9923830979,3,3,1.8096523572387502,0.68460916076,1,0,0.0
148,447,10004461,2.16796875,-1.3203125,1.0,0.9980693651,0.9980693651,10,0.00837075648,0.00071644406,0.0,0.04046303148,0.0,0.0,0.95044976798,11,1,0,2,0,0,2,0.9511662120400001,0.95044976798,0.99091279946,7,7,2.0513290724536413,0.60745804764,15,0,0.0
149,450,10004491,-0.7099609375,2.4501953125,1.3701171875,0.8738490071,0.637791435,10,0.4999704435,0.0,0.0,0.28512846976,0.0,0.21490108674,0.0,12,0,0,2,0,2,0,0.0,0.21490108674,0.5000295565,0,1,4.784178609547942,0.29078757372,13,0,0.0
150,453,10004521,-1.13671875,-2.296875,1.0,0.9768629796,0.9768629796,10,0.00383492404,0.0,0.00315307964,0.0257394434,0.0006325171,0.0,0.96664003582,6,0,5,2,1,0,2,0.96727255292,0.97042563256,0.99237947922,7,7,1.9927139662234825,0.61426958316,7,0,0.0
151,456,10004551,2.4013671875,0.9306640625,2.166015625,1.82360275,0.8419157871,10,0.9855287264,0.0,0.0,0.0144712736,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0144712736,0,0,2.197673752073693,0.63086327634,11,0,0.0
152,459,10004581,-2.41015625,0.9404296875,1.0,0.9523645189,0.9523645189,10,0.03664039622,0.00339198874,0.0,0.01364018566,0.9364455952,0.00988183418,0.0,9,2,0,2,1,2,0,0.93983758394,0.94632742938,0.02352201984,6,6,1.1393357300626086,0.9364455952,9,1,0.0747
153,462,10004611,1.1474609375,-2.33203125,1.0,0.9876337871,0.9876337871,10,0.00698127928,0.00063388714,0.0,0.03529584298,0.0,0.0,0.9570889906,11,1,0,2,0,0,2,0.95772287774,0.9570889906,0.99238483358,7,7,1.4803569552388216,0.8078428588,15,0,0.0
154,465,10004641,0.732421875,2.505859375,2.119140625,0.8990723623,0.4242627184,10,0.66398632086,0.0,0.0,0.33601367914,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.33601367914,0,1,2.4892360207716804,0.5773657006,2,0,0.0
155,468,10004671,-2.2431640625,-1.359375,1.0,-0.01013094477,-0.01013094477,10,0.0038097871,0.0,0.0018933999,0.02149883032,0.00192006066,0.97087792202,0.0,6,0,3,2,3,2,0,0.00192006066,0.97469138258,0.99237675234,3,3,1.1459675941145884,0.9332598457,1,0,0.0
156,471,10004701,2.583984375,-0.515625,1.5341796875,1.324141928,0.8630944201,10,0.43808061868,0.0,0.0,0.48984140648,0.0,0.07207797484,0.0,12,0,0,2,0,2,0,0.0,0.07207797484,0.5619193813200001,1,1,3.2258797370344294,0.4718378971,13,0,0.0
157,474,10004731,-1.564453125,2.1357421875,1.0,0.606601069,0.606601069,10,0.35788234714,0.04166748938,0.0,0.47323220178,0.0,0.1272179617,0.0,9,3,0,2,0,2,0,0.04166748938,0.1272179617,0.6004501634799999,1,1,3.790700040137144,0.45980369816,5,0,0.0
158,477,10004761,-0.2900390625,-2.6435546875,1.0,0.9791627966,0.9791627966,10,0.00507470722,0.0,0.0018866083,0.02711023766,0.00063245574,0.0,0.96529599108,8,0,3,2,1,0,2,0.96592844682,0.96781505512,0.99240622874,7,7,2.1264198039239677,0.52734207272,15,0,0.0
159,480,10004791,2.0087890625,1.7607421875,2.384765625,1.965222382,0.8240735953,10,0.98461011696,0.0,0.0,0.01538988304,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01538988304,0,0,3.0353961946850028,0.42887554086,2,0,0.0
160,483,10004821,-2.6826171875,0.05859375,1.0,-0.00632553723,-0.00632553723,10,0.00570956536,0.00127038684,0.0,0.01825544728,0.00063677582,0.9741278247,0.0,9,2,0,2,1,2,0,0.00190716266,0.97476460052,0.99238327198,3,3,1.8267151149433152,0.6778474341,1,0,0.0
161,486,10004851,1.947265625,-1.86328125,1.0,0.9939877536,0.9939877536,10,0.00715811094,0.0006404846,0.0,0.03750161346,0.0,0.0,0.954699791,11,1,0,2,0,0,2,0.9553402756,0.954699791,0.99220140446,7,7,2.1669617289227032,0.52755068276,15,0,0.0
162,489,10004881,-0.177734375,2.7021484375,1.76220703125,1.098064743,0.6231190339,10,0.51583939774,0.0,0.0,0.26818802784,0.0,0.21597257442,0.0,12,0,0,3,0,1,0,0.0,0.21597257442,0.48416060226,0,3,4.560774715562391,0.27605943884,13,0,0.0
163,492,10004911,-1.701171875,-2.1220703125,1.0,0.9746091462,0.9746091462,10,0.01632995354,0.0,0.0019031154,0.01362377924,0.96688298768,0.00126016414,0.0,6,0,3,2,3,2,0,0.96688298768,0.97004626722,0.01488394338,6,6,2.1295786584058263,0.51787226362,15,0,0.0
164,495,10004941,2.7001953125,0.4169921875,2.05859375,1.43556959,0.6973544875,10,0.65407933032,0.0,0.0,0.34592066968,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.34592066968,0,1,2.4098391610605248,0.56838651284,11,0,0.0
